"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.062514925E1,-1.846231461E1,-7.067153931E0,-1.605636597E1,2.546779561E1
5.063509725E1,-1.841076279E1,-7.006347656E0,-1.610266113E1,2.544289271E1
5.064504525E1,-1.840643692E1,-6.892395020E0,-1.632568359E1,2.555053765E1
5.065499325E1,-1.840032578E1,-6.848358154E0,-1.642379761E1,2.559713120E1
5.066494025E1,-1.842797470E1,-7.089813232E0,-1.652471924E1,2.574727265E1
5.067488825E1,-1.829470444E1,-7.063400269E0,-1.624401855E1,2.546479870E1
5.068483625E1,-1.835303879E1,-6.920745850E0,-1.608944702E1,2.536929367E1
5.069478425E1,-1.832040787E1,-6.861206055E0,-1.600778198E1,2.527770909E1
5.070473225E1,-1.850091934E1,-6.925827026E0,-1.626876831E1,2.559148137E1
5.071467925E1,-1.849187851E1,-7.060302734E0,-1.643075562E1,2.572483577E1
5.072462725E1,-1.828224564E1,-6.886001587E0,-1.611965942E1,2.532786891E1
5.073457525E1,-1.834193802E1,-6.951293945E0,-1.613269043E1,2.539706436E1
5.074452325E1,-1.841677475E1,-7.029251099E0,-1.604458618E1,2.541685875E1
5.075447125E1,-1.840947342E1,-7.014633179E0,-1.603970337E1,2.540444596E1
5.076441825E1,-1.833085251E1,-6.942001343E0,-1.631137085E1,2.550043834E1
5.077436625E1,-1.827809525E1,-7.014434814E0,-1.610223389E1,2.534902360E1
5.078431425E1,-1.840618515E1,-7.107192993E0,-1.609152222E1,2.546049747E1
5.079426225E1,-1.852484512E1,-7.042541504E0,-1.615890503E1,2.557102832E1
5.080421025E1,-1.849100113E1,-6.953033447E0,-1.619036865E1,2.554192307E1
5.081415725E1,-1.847585678E1,-6.929946899E0,-1.637518311E1,2.564231014E1
5.082410525E1,-1.839504623E1,-6.989501953E0,-1.636886597E1,2.559630123E1
5.083405325E1,-1.856780624E1,-6.893692017E0,-1.617767334E1,2.557349278E1
5.084400125E1,-1.844520950E1,-7.044967651E0,-1.602969360E1,2.543242812E1
5.085394925E1,-1.837491226E1,-6.887756348E0,-1.604263306E1,2.534649213E1
5.086389625E1,-1.836580276E1,-6.972152710E0,-1.628894043E1,2.551946718E1
5.087384425E1,-1.815842819E1,-6.947235107E0,-1.613131714E1,2.526285777E1
5.088379225E1,-1.821640396E1,-7.075225830E0,-1.639569092E1,2.550911356E1
5.089374025E1,-1.818383408E1,-6.934494019E0,-1.608358765E1,2.524719431E1
5.090368825E1,-1.805716324E1,-7.094909668E0,-1.616882324E1,2.525529118E1
5.091363525E1,-1.806090164E1,-7.147445679E0,-1.623608398E1,2.531585612E1
5.092358325E1,-1.808185196E1,-7.165023804E0,-1.618948364E1,2.530593442E1
5.093353125E1,-1.798479080E1,-7.099716187E0,-1.622155762E1,2.523881142E1
5.094347925E1,-1.811982346E1,-7.093276978E0,-1.632067871E1,2.539699065E1
5.095342625E1,-1.816183853E1,-7.072952271E0,-1.629217529E1,2.540303148E1
5.096337425E1,-1.818858719E1,-7.179824829E0,-1.622158813E1,2.540697759E1
5.097332225E1,-1.819437790E1,-7.281784058E0,-1.604098511E1,2.532534243E1
5.098327025E1,-1.818860245E1,-7.268218994E0,-1.617834473E1,2.540454889E1
5.099321825E1,-1.817296219E1,-7.193572998E0,-1.613397217E1,2.534381789E1
5.100316525E1,-1.808967972E1,-7.246002197E0,-1.600988770E1,2.522018168E1
5.101311325E1,-1.823637772E1,-7.432815552E0,-1.575079346E1,2.521705204E1
5.102306125E1,-1.795762253E1,-7.298568726E0,-1.565194702E1,2.491442871E1
5.103300925E1,-1.804104233E1,-7.298782349E0,-1.556219482E1,2.491853406E1
5.104295725E1,-1.816176224E1,-7.287841797E0,-1.556207275E1,2.500280692E1
5.105290425E1,-1.805497360E1,-7.278579712E0,-1.568768311E1,2.500126388E1
5.106285225E1,-1.815907669E1,-7.442749023E0,-1.537228394E1,2.492897296E1
5.107280025E1,-1.821728897E1,-7.548080444E0,-1.558517456E1,2.513445448E1
5.108274825E1,-1.840933609E1,-7.539947510E0,-1.546011353E1,2.519463383E1
5.109269625E1,-1.835227585E1,-7.487335205E0,-1.555572510E1,2.519616639E1
5.110264325E1,-1.843655014E1,-7.416656494E0,-1.534518433E1,2.510752590E1
5.111259125E1,-1.839013290E1,-7.493164062E0,-1.547912598E1,2.517832077E1
5.112253925E1,-1.836433029E1,-7.506454468E0,-1.552395630E1,2.519104414E1
5.113248725E1,-1.854307938E1,-7.489730835E0,-1.548013306E1,2.528984737E1
5.114243525E1,-1.858201218E1,-7.586486816E0,-1.570062256E1,2.548245489E1
5.115238225E1,-1.849445724E1,-7.611740112E0,-1.574017334E1,2.545066980E1
5.116233025E1,-1.849445724E1,-7.611740112E0,-1.574017334E1,2.545066980E1
5.117227825E1,-1.832990646E1,-7.648895264E0,-1.554067993E1,2.521911581E1
5.118222625E1,-1.832233810E1,-7.732528687E0,-1.550366211E1,2.521633622E1
5.119217425E1,-1.829051590E1,-7.644607544E0,-1.547689819E1,2.514989809E1
5.120212125E1,-1.842442703E1,-7.720245361E0,-1.554385376E1,2.531152089E1
5.121206925E1,-1.844968033E1,-7.767700195E0,-1.545654297E1,2.529095868E1
5.122201725E1,-1.849560928E1,-7.817184448E0,-1.542492676E1,2.532043248E1
5.123196525E1,-1.859054184E1,-7.833816528E0,-1.527420044E1,2.530371764E1
5.124191225E1,-1.855578232E1,-7.879318237E0,-1.512072754E1,2.519994275E1
5.125186025E1,-1.850194168E1,-7.866043091E0,-1.543722534E1,2.534767063E1
5.126180825E1,-1.842660141E1,-7.895217896E0,-1.552700806E1,2.535669703E1
5.127175625E1,-1.837528610E1,-7.940170288E0,-1.559469604E1,2.537502686E1
5.128170425E1,-1.823270035E1,-7.946441650E0,-1.566317749E1,2.531624826E1
5.129165125E1,-1.831141281E1,-8.079238892E0,-1.544033813E1,2.527817204E1
5.130159925E1,-1.837733078E1,-8.248123169E0,-1.543881226E1,2.537941580E1
5.131154725E1,-1.831823349E1,-8.267730713E0,-1.568969727E1,2.549665958E1
5.132149525E1,-1.824423599E1,-8.361389160E0,-1.554928589E1,2.538789608E1
5.133144325E1,-1.840822983E1,-8.290756226E0,-1.532592773E1,2.534726070E1
5.134139025E1,-1.816679764E1,-8.390747070E0,-1.514593506E1,2.509654402E1
5.135133825E1,-1.827934647E1,-8.353393555E0,-1.507647705E1,2.512396966E1
5.136128625E1,-1.847751236E1,-8.261993408E0,-1.539654541E1,2.543093802E1
5.137123425E1,-1.851024246E1,-8.391433716E0,-1.529421997E1,2.543537694E1
5.138118225E1,-1.844152451E1,-8.327224731E0,-1.529519653E1,2.536484841E1
5.139112925E1,-1.851308823E1,-8.161392212E0,-1.533270264E1,2.538571505E1
5.140107725E1,-1.848454666E1,-8.213439941E0,-1.535525513E1,2.539533266E1
5.141102525E1,-1.841269302E1,-8.313339233E0,-1.501278687E1,2.516987571E1
5.142097267E1,-1.841370010E1,-8.308990479E0,-1.518212891E1,2.527055030E1
5.143092067E1,-1.837134933E1,-8.346923828E0,-1.526086426E1,2.529963620E1
5.144086767E1,-1.835277176E1,-8.481536865E0,-1.533990479E1,2.537860078E1
5.145081567E1,-1.835384750E1,-8.521530151E0,-1.528002930E1,2.535664587E1
5.146076367E1,-1.825766373E1,-8.372970581E0,-1.522335815E1,2.520316557E1
5.147071167E1,-1.834895706E1,-8.354156494E0,-1.536926270E1,2.535133905E1
5.148065867E1,-1.835581589E1,-8.495758057E0,-1.530761719E1,2.536606051E1
5.149060667E1,-1.843410873E1,-8.417449951E0,-1.528707886E1,2.538433786E1
5.150055467E1,-1.833099747E1,-8.467178345E0,-1.508038330E1,2.520191536E1
5.151050267E1,-1.813344193E1,-8.450851440E0,-1.509741211E1,2.506332896E1
5.152045067E1,-1.828857803E1,-8.476730347E0,-1.504473877E1,2.515295626E1
5.153039767E1,-1.830636215E1,-8.426696777E0,-1.517977905E1,2.523009722E1
5.154034567E1,-1.839859390E1,-8.307769775E0,-1.525631714E1,2.530380424E1
5.155029367E1,-1.824560928E1,-8.245498657E0,-1.538446045E1,2.525019068E1
5.156024167E1,-1.818126297E1,-8.359039307E0,-1.522613525E1,2.514492108E1
5.157018967E1,-1.822919846E1,-8.411804199E0,-1.507376099E1,2.510538581E1
5.158013667E1,-1.816984940E1,-8.504760742E0,-1.512872314E1,2.512673171E1
5.159008467E1,-1.803577042E1,-8.475540161E0,-1.515008545E1,2.503295597E1
5.160003267E1,-1.803267288E1,-8.329360962E0,-1.530422974E1,2.507538620E1
5.160998067E1,-1.812332535E1,-8.339004517E0,-1.538549805E1,2.519340128E1
5.161992767E1,-1.801092911E1,-8.207580566E0,-1.547003174E1,2.512130228E1
5.162987567E1,-1.805999374E1,-8.255706787E0,-1.552661133E1,2.520705711E1
5.163982367E1,-1.797505569E1,-8.253387451E0,-1.531668091E1,2.501642952E1
5.164977167E1,-1.810349655E1,-8.135589600E0,-1.542590332E1,2.513728105E1
5.165971967E1,-1.801379013E1,-8.217803955E0,-1.559313965E1,2.520267725E1
5.166966667E1,-1.808669662E1,-8.187561035E0,-1.569168091E1,2.530599929E1
5.167961467E1,-1.810964584E1,-8.169723511E0,-1.571612549E1,2.533180324E1
5.168956267E1,-1.784340286E1,-8.169021606E0,-1.575659180E1,2.516724309E1
5.169951067E1,-1.788894272E1,-8.314132690E0,-1.607421875E1,2.544640608E1
5.170945867E1,-1.797553635E1,-8.360000610E0,-1.580255127E1,2.535212306E1
5.171940567E1,-1.806071091E1,-8.466644287E0,-1.587472534E1,2.549274894E1
5.172935367E1,-1.807926559E1,-8.390975952E0,-1.572311401E1,2.538670196E1
5.173930167E1,-1.809814072E1,-8.330169678E0,-1.565194702E1,2.533609816E1
5.174924967E1,-1.799748611E1,-8.306518555E0,-1.562310791E1,2.523864611E1
5.175919667E1,-1.800172806E1,-8.228500366E0,-1.562255859E1,2.521576428E1
5.176914467E1,-1.802206039E1,-8.198608398E0,-1.565258789E1,2.523916299E1
5.177909267E1,-1.799863815E1,-8.229034424E0,-1.560729980E1,2.520428119E1
5.178904067E1,-1.782865524E1,-8.215972900E0,-1.570806885E1,2.514172996E1
5.179898867E1,-1.777937698E1,-8.097671509E0,-1.569372559E1,2.505936058E1
5.180893567E1,-1.783744431E1,-8.175048828E0,-1.567913818E1,2.511655265E1
5.181888367E1,-1.790764236E1,-8.129318237E0,-1.584204102E1,2.525350933E1
5.182883167E1,-1.793054581E1,-8.167465210E0,-1.587384033E1,2.530199138E1
5.183877967E1,-1.785942459E1,-8.102249146E0,-1.585650635E1,2.521972009E1
5.184872767E1,-1.784054184E1,-8.113235474E0,-1.605709839E1,2.533653354E1
5.185867467E1,-1.772037125E1,-8.186691284E0,-1.613845825E1,2.532752072E1
5.186862267E1,-1.787250137E1,-8.296310425E0,-1.613961792E1,2.547042086E1
5.187857067E1,-1.797443771E1,-8.185180664E0,-1.612210083E1,2.549509225E1
5.188851867E1,-1.799934769E1,-8.241851807E0,-1.609048462E1,2.551094537E1
5.189846567E1,-1.787759781E1,-8.262207031E0,-1.616192627E1,2.547705692E1
5.190841367E1,-1.786407089E1,-8.204803467E0,-1.599176025E1,2.534127512E1
5.191836167E1,-1.773176956E1,-8.172851562E0,-1.602459717E1,2.525863949E1
5.192830967E1,-1.782928848E1,-8.146209717E0,-1.627331543E1,2.547675520E1
5.193825767E1,-1.782410049E1,-8.219879150E0,-1.591207886E1,2.526775070E1
5.194820467E1,-1.785339737E1,-8.127700806E0,-1.608755493E1,2.536952388E1
5.195815267E1,-1.780968094E1,-8.201293945E0,-1.611453247E1,2.537960036E1
5.196810067E1,-1.778219223E1,-8.196472168E0,-1.570809937E1,2.510244813E1
5.197804867E1,-1.789883804E1,-8.208801270E0,-1.609759521E1,2.543394176E1
5.198799667E1,-1.773798752E1,-8.202499390E0,-1.605276489E1,2.529048157E1
5.199794367E1,-1.769136429E1,-8.185623169E0,-1.620141602E1,2.534708421E1
5.200789167E1,-1.776219559E1,-8.215377808E0,-1.624224854E1,2.543223667E1
5.201783967E1,-1.769161606E1,-8.216690063E0,-1.626974487E1,2.540102109E1
5.202778767E1,-1.771371841E1,-8.066589355E0,-1.633547974E1,2.541050141E1
5.203773467E1,-1.786275864E1,-8.084381104E0,-1.639767456E1,2.556010749E1
5.204768267E1,-1.782335281E1,-8.225646973E0,-1.624942017E1,2.548287326E1
5.205763067E1,-1.783945847E1,-8.237136841E0,-1.628332520E1,2.551947063E1
5.206757867E1,-1.778882980E1,-8.166854858E0,-1.605392456E1,2.531538026E1
5.207752667E1,-1.790420151E1,-8.161987305E0,-1.592993164E1,2.531681636E1
5.208747367E1,-1.780729294E1,-8.202957153E0,-1.596905518E1,2.528633843E1
5.209742167E1,-1.773955917E1,-8.178985596E0,-1.583688354E1,2.514745803E1
5.210736967E1,-1.774308395E1,-8.221694946E0,-1.592669678E1,2.522048703E1
5.211731767E1,-1.770687485E1,-8.117095947E0,-1.605075073E1,2.523979522E1
5.212726567E1,-1.772136307E1,-8.033279419E0,-1.619940186E1,2.531799573E1
5.213721267E1,-1.788154221E1,-7.991683960E0,-1.608752441E1,2.534610435E1
5.214716067E1,-1.781330490E1,-8.073242188E0,-1.595693970E1,2.524113697E1
5.215710867E1,-1.764839554E1,-8.080307007E0,-1.607940674E1,2.520524841E1
5.216705667E1,-1.772440720E1,-8.059951782E0,-1.617556763E1,2.531336448E1
5.217700367E1,-1.781671524E1,-8.088195801E0,-1.607293701E1,2.532180004E1
5.218695167E1,-1.777325058E1,-8.172576904E0,-1.610708618E1,2.534004094E1
5.219689967E1,-1.777325058E1,-8.172576904E0,-1.610708618E1,2.534004094E1
5.220684767E1,-1.779636765E1,-8.051879883E0,-1.609069824E1,2.530719346E1
5.221679567E1,-1.771793747E1,-8.128295898E0,-1.581405640E1,2.510137212E1
5.222674267E1,-1.771456528E1,-7.994857788E0,-1.569989014E1,2.498419749E1
5.223669067E1,-1.781379318E1,-8.223464966E0,-1.586810303E1,2.523397110E1
5.224663867E1,-1.782512283E1,-8.271545410E0,-1.575784302E1,2.518855065E1
5.225658667E1,-1.774531937E1,-8.181518555E0,-1.585440063E1,2.516337864E1
5.226653367E1,-1.774338150E1,-8.164886475E0,-1.607595825E1,2.529682573E1
5.227648167E1,-1.757947159E1,-8.222396851E0,-1.619903564E1,2.527952506E1
5.228642967E1,-1.767914963E1,-8.305419922E0,-1.628131104E1,2.542859455E1
5.229637767E1,-1.763216782E1,-8.319091797E0,-1.626187134E1,2.538797136E1
5.230632567E1,-1.759810257E1,-8.341354370E0,-1.614489746E1,2.529682037E1
5.231627267E1,-1.770170212E1,-8.383941650E0,-1.603509521E1,2.531333668E1
5.232622067E1,-1.769762039E1,-8.271560669E0,-1.629708862E1,2.544051063E1
5.233616867E1,-1.773802567E1,-8.279922485E0,-1.623510742E1,2.543173969E1
5.234611667E1,-1.783549118E1,-8.263473511E0,-1.593966675E1,2.530736486E1
5.235606367E1,-1.800931931E1,-8.211776733E0,-1.602215576E1,2.546523776E1
5.236601167E1,-1.801408768E1,-8.271865845E0,-1.619940186E1,2.559983867E1
5.237595967E1,-1.784112167E1,-8.273620605E0,-1.589114380E1,2.528412292E1
5.238590767E1,-1.785867691E1,-8.203979492E0,-1.603002930E1,2.536137732E1
5.239585567E1,-1.785422134E1,-8.280548096E0,-1.606350708E1,2.540427043E1
5.240580267E1,-1.788914871E1,-8.310409546E0,-1.600924683E1,2.540434082E1
5.241575063E1,-1.809619522E1,-8.316329956E0,-1.587075806E1,2.546594955E1
5.242569863E1,-1.807735062E1,-8.152084351E0,-1.596539307E1,2.545861073E1
5.243564663E1,-1.795890427E1,-8.305984497E0,-1.578631592E1,2.531243550E1
5.244559363E1,-1.811542892E1,-8.232025146E0,-1.605566406E1,2.556793601E1
5.245554163E1,-1.813957596E1,-8.323547363E0,-1.601162720E1,2.558706435E1
5.246548962E1,-1.808009720E1,-8.208618164E0,-1.602743530E1,2.551764114E1
5.247543763E1,-1.796358871E1,-8.173782349E0,-1.591525269E1,2.535343183E1
5.248538563E1,-1.802523422E1,-8.076889038E0,-1.614379883E1,2.551014398E1
5.249533262E1,-1.814744949E1,-8.163467407E0,-1.587051392E1,2.545280604E1
5.250528063E1,-1.817480087E1,-8.047531128E0,-1.583966064E1,2.541615615E1
5.251522863E1,-1.812140274E1,-8.059173584E0,-1.587097168E1,2.540124521E1
5.252517663E1,-1.806789017E1,-7.895782471E0,-1.580590820E1,2.527090758E1
5.253512463E1,-1.807205582E1,-8.192855835E0,-1.601107788E1,2.549660179E1
5.254507163E1,-1.805849075E1,-8.207290649E0,-1.578689575E1,2.535142571E1
5.255501963E1,-1.816959000E1,-8.199127197E0,-1.567572021E1,2.535917766E1
5.256496762E1,-1.807942581E1,-8.274581909E0,-1.576226807E1,2.537288785E1
5.257491563E1,-1.809861374E1,-8.211395264E0,-1.586245728E1,2.542841683E1
5.258486263E1,-1.821590805E1,-8.425216675E0,-1.572302246E1,2.549543131E1
5.259481062E1,-1.819697952E1,-8.340774536E0,-1.574005127E1,2.546463818E1
5.260475863E1,-1.806073380E1,-8.331268311E0,-1.570941162E1,2.534532995E1
5.261470663E1,-1.814767075E1,-8.283798218E0,-1.583755493E1,2.547130567E1
5.262465363E1,-1.818124008E1,-8.215316772E0,-1.572760010E1,2.540484846E1
5.263460163E1,-1.811332321E1,-8.223831177E0,-1.573577881E1,2.536412056E1
5.264454963E1,-1.820370865E1,-8.148788452E0,-1.557580566E1,2.530579941E1
5.265449763E1,-1.807438278E1,-8.176651001E0,-1.557254028E1,2.521993151E1
5.266444562E1,-1.826585770E1,-8.292617798E0,-1.563510132E1,2.543354990E1
5.267439263E1,-1.819083786E1,-8.185653687E0,-1.560961914E1,2.532926604E1
5.268434063E1,-1.822973251E1,-8.198516846E0,-1.580725098E1,2.548348503E1
5.269428862E1,-1.809398270E1,-8.177902222E0,-1.599124146E1,2.549490337E1
5.270423663E1,-1.821500015E1,-8.284881592E0,-1.598635864E1,2.561228526E1
5.271418363E1,-1.821741867E1,-8.306671143E0,-1.581054688E1,2.551173301E1
5.272413163E1,-1.810708237E1,-8.280883789E0,-1.573638916E1,2.537860146E1
5.273407963E1,-1.818848038E1,-8.249557495E0,-1.578198242E1,2.545480282E1
5.274402763E1,-1.815871811E1,-8.303268433E0,-1.587179565E1,2.550680708E1
5.275397563E1,-1.827191544E1,-8.304244995E0,-1.585168457E1,2.557536475E1
5.276392262E1,-1.848349380E1,-8.406570435E0,-1.568685913E1,2.565906310E1
5.277387063E1,-1.835551071E1,-8.282974243E0,-1.569274902E1,2.553027238E1
5.278381863E1,-1.840047073E1,-8.393249512E0,-1.572329712E1,2.561729948E1
5.279376662E1,-1.834866714E1,-8.236236572E0,-1.569549561E1,2.551191410E1
5.280371363E1,-1.824253464E1,-8.323928833E0,-1.575805664E1,2.550282750E1
5.281366163E1,-1.829650497E1,-8.398651123E0,-1.579809570E1,2.559060888E1
5.282360963E1,-1.823971176E1,-8.271331787E0,-1.582122803E1,2.552279904E1
5.283355763E1,-1.832421494E1,-8.468917847E0,-1.571740723E1,2.558390729E1
5.284350563E1,-1.854619980E1,-8.367797852E0,-1.597534180E1,2.586876714E1
5.285345263E1,-1.844179916E1,-8.169799805E0,-1.593389893E1,2.570476065E1
5.286340062E1,-1.847410202E1,-8.186965942E0,-1.574276733E1,2.561549492E1
5.287334863E1,-1.860384750E1,-8.140258789E0,-1.602005005E1,2.586520749E1
5.288329663E1,-1.861860275E1,-8.312438965E0,-1.562518311E1,2.568842847E1
5.289324362E1,-1.844153214E1,-8.328262329E0,-1.571838379E1,2.562260037E1
5.290319163E1,-1.831732559E1,-8.281158447E0,-1.569985962E1,2.550661863E1
5.291313963E1,-1.837544632E1,-8.261032104E0,-1.556979370E1,2.546213178E1
5.292308763E1,-1.824445724E1,-8.249954224E0,-1.562496948E1,2.539806363E1
5.293303563E1,-1.830575180E1,-8.203292847E0,-1.582803345E1,2.555232289E1
5.294298263E1,-1.827830887E1,-8.236877441E0,-1.577566528E1,2.551106309E1
5.295293063E1,-1.835506821E1,-8.101715088E0,-1.578271484E1,2.552724827E1
5.296287862E1,-1.854990768E1,-8.065414429E0,-1.563168335E1,2.556363647E1
5.297282663E1,-1.848153305E1,-8.048477173E0,-1.553826904E1,2.545157861E1
5.298277363E1,-1.842181015E1,-8.066925049E0,-1.559613037E1,2.544951181E1
5.299272162E1,-1.848774338E1,-8.026473999E0,-1.543920898E1,2.538877930E1
5.300266963E1,-1.846014023E1,-8.043350220E0,-1.550357056E1,2.541324379E1
5.301261763E1,-1.845434189E1,-8.130615234E0,-1.569906616E1,2.555641440E1
5.302256463E1,-1.834147263E1,-8.053817749E0,-1.558529663E1,2.538060420E1
5.303251263E1,-1.838649368E1,-8.004882812E0,-1.593441772E1,2.561341381E1
5.304246063E1,-1.844169235E1,-8.013839722E0,-1.564242554E1,2.547553965E1
5.305240863E1,-1.833546829E1,-8.105255127E0,-1.563372803E1,2.542239191E1
5.306235662E1,-1.834629440E1,-8.116973877E0,-1.584558105E1,2.556470657E1
5.307230363E1,-1.829672623E1,-8.071929932E0,-1.576339722E1,2.546391437E1
5.308225163E1,-1.832785416E1,-8.126098633E0,-1.539520264E1,2.527757863E1
5.309219962E1,-1.839106369E1,-8.088638306E0,-1.561474609E1,2.544558093E1
5.310214763E1,-1.830939102E1,-8.119644165E0,-1.564083862E1,2.541256095E1
5.311209463E1,-1.845179367E1,-8.112319946E0,-1.565118408E1,2.551936496E1
5.312204263E1,-1.832349777E1,-8.147155762E0,-1.555587769E1,2.537936264E1
5.313199063E1,-1.841695786E1,-8.211502075E0,-1.584518433E1,2.564533036E1
5.314193863E1,-1.852090836E1,-8.060256958E0,-1.561016846E1,2.552781126E1
5.315188663E1,-1.842080307E1,-8.102310181E0,-1.564837646E1,2.549205959E1
5.316183362E1,-1.843162155E1,-8.283966064E0,-1.552453613E1,2.548254283E1
5.317178163E1,-1.840073013E1,-8.252731323E0,-1.571060181E1,2.556398742E1
5.318172963E1,-1.836747360E1,-8.032577515E0,-1.557226562E1,2.538467736E1
5.319167763E1,-1.827704239E1,-8.040039062E0,-1.560882568E1,2.534418959E1
5.320162463E1,-1.821337509E1,-7.899948120E0,-1.572332764E1,2.532507146E1
5.321157263E1,-1.814918137E1,-8.019058228E0,-1.562225342E1,2.525376964E1
5.322152063E1,-1.808172989E1,-8.048477173E0,-1.560775757E1,2.520573421E1
5.323146863E1,-1.808172989E1,-8.048477173E0,-1.560775757E1,2.520573421E1
5.324141563E1,-1.800049973E1,-8.128662109E0,-1.562182617E1,2.518202913E1
5.325136363E1,-1.809055710E1,-8.116561890E0,-1.559637451E1,2.522684544E1
5.326131162E1,-1.820601273E1,-8.182846069E0,-1.559591675E1,2.533082092E1
5.327125963E1,-1.824067307E1,-8.103210449E0,-1.551586914E1,2.528094873E1
5.328120763E1,-1.812578201E1,-7.979690552E0,-1.566293335E1,2.524969140E1
5.329115462E1,-1.809766769E1,-8.057678223E0,-1.571780396E1,2.528835929E1
5.330110263E1,-1.816611099E1,-7.884414673E0,-1.560928345E1,2.521549748E1
5.331105063E1,-1.805142593E1,-7.847290039E0,-1.557327271E1,2.509901914E1
5.332099863E1,-1.812740707E1,-7.926467896E0,-1.564251709E1,2.522142188E1
5.333094563E1,-1.820644760E1,-7.851455688E0,-1.568814087E1,2.528315357E1
5.334089363E1,-1.821775436E1,-7.890457153E0,-1.568048096E1,2.529868319E1
5.335084163E1,-1.809118271E1,-7.809524536E0,-1.578866577E1,2.524998083E1
5.336078962E1,-1.817956924E1,-7.806655884E0,-1.565454102E1,2.522905603E1
5.337073663E1,-1.822821426E1,-7.793563843E0,-1.576785278E1,2.533046810E1
5.338068463E1,-1.817618179E1,-7.760177612E0,-1.562310791E1,2.519276567E1
5.339063262E1,-1.818970871E1,-7.690231323E0,-1.568060303E1,2.521678949E1
5.340058063E1,-1.814667892E1,-7.710296631E0,-1.587777710E1,2.531510292E1
5.341052863E1,-1.803548050E1,-7.746978760E0,-1.583209229E1,2.521803686E1
5.342047575E1,-1.809862137E1,-7.674621582E0,-1.585479736E1,2.525538579E1
5.343042375E1,-1.819241714E1,-7.711578369E0,-1.585516357E1,2.533414089E1
5.344037175E1,-1.801031876E1,-7.818191528E0,-1.600900269E1,2.533345352E1
5.345031975E1,-1.801605606E1,-7.697128296E0,-1.613452148E1,2.538004814E1
5.346026675E1,-1.800144577E1,-7.670059204E0,-1.621157837E1,2.541057125E1
5.347021475E1,-1.809180069E1,-7.653030396E0,-1.615338135E1,2.543253537E1
5.348016275E1,-1.806950760E1,-7.757369995E0,-1.613287354E1,2.543528067E1
5.349011075E1,-1.787514114E1,-7.832427979E0,-1.581964111E1,2.512227386E1
5.350005775E1,-1.788563919E1,-7.837448120E0,-1.579772949E1,2.511752256E1
5.351000575E1,-1.788393021E1,-7.763244629E0,-1.595837402E1,2.519469445E1
5.351995375E1,-1.807600021E1,-7.917068481E0,-1.591366577E1,2.535086814E1
5.352990175E1,-1.806763840E1,-7.833282471E0,-1.584594727E1,2.527635093E1
5.353984975E1,-1.800828934E1,-7.820068359E0,-1.578445435E1,2.519128724E1
5.354979675E1,-1.820605087E1,-7.499511719E0,-1.587118530E1,2.529026467E1
5.355974475E1,-1.820582962E1,-7.606765747E0,-1.578854370E1,2.527040224E1
5.356969275E1,-1.813055038E1,-7.639572144E0,-1.575585938E1,2.520569429E1
5.357964075E1,-1.807427597E1,-7.669387817E0,-1.600979614E1,2.533401930E1
5.358958775E1,-1.805456924E1,-7.677352905E0,-1.584533691E1,2.521872162E1
5.359953575E1,-1.823360825E1,-7.627731323E0,-1.596557617E1,2.540760471E1
5.360948375E1,-1.820007706E1,-7.551574707E0,-1.596868896E1,2.536273078E1
5.361943175E1,-1.827534103E1,-7.583312988E0,-1.608728027E1,2.550088846E1
5.362937875E1,-1.809695053E1,-7.421752930E0,-1.582669067E1,2.516080628E1
5.363932675E1,-1.815844345E1,-7.512466431E0,-1.584713745E1,2.524476155E1
5.364927475E1,-1.809132004E1,-7.517196655E0,-1.571612549E1,2.511574619E1
5.365922275E1,-1.809988785E1,-7.489974976E0,-1.585903931E1,2.520346788E1
5.366917075E1,-1.800692368E1,-7.509414673E0,-1.569503784E1,2.503946529E1
5.367911775E1,-1.800865555E1,-7.492813110E0,-1.571319580E1,2.504712449E1
5.368906575E1,-1.803783798E1,-7.394912720E0,-1.594885254E1,2.518758088E1
5.369901375E1,-1.800645828E1,-7.421157837E0,-1.601412964E1,2.521425136E1
5.370896175E1,-1.779168320E1,-7.447372437E0,-1.605160522E1,2.509305437E1
5.371890875E1,-1.786765671E1,-7.538726807E0,-1.617868042E1,2.525540058E1
5.372885675E1,-1.786568832E1,-7.469970703E0,-1.619931030E1,2.524680051E1
5.373880475E1,-1.789858627E1,-7.485107422E0,-1.634878540E1,2.537063278E1
5.374875275E1,-1.796410751E1,-7.618560791E0,-1.640667725E1,2.549373816E1
5.375869975E1,-1.774276352E1,-7.598388672E0,-1.631567383E1,2.527335316E1
5.376864775E1,-1.776714706E1,-7.615661621E0,-1.636630249E1,2.532835711E1
5.377859575E1,-1.757214737E1,-7.603103638E0,-1.635409546E1,2.518023007E1
5.378854375E1,-1.769997787E1,-7.571563721E0,-1.631942749E1,2.523770012E1
5.379849075E1,-1.757741165E1,-7.614456177E0,-1.652758789E1,2.530032618E1
5.380843875E1,-1.769380569E1,-7.431518555E0,-1.677883911E1,2.549171767E1
5.381838675E1,-1.770877457E1,-7.363449097E0,-1.670132446E1,2.543138451E1
5.382833475E1,-1.774420547E1,-7.341766357E0,-1.649002075E1,2.531164052E1
5.383828175E1,-1.759772873E1,-7.427261353E0,-1.653338623E1,2.526256376E1
