"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.950586258E1,1.215048981E1,-1.977317810E1,-3.709469604E1,4.375647894E1
3.951580958E1,1.221078873E1,-1.970326233E1,-3.689556885E1,4.357298370E1
3.952575658E1,1.222835159E1,-1.984001160E1,-3.699838257E1,4.372686766E1
3.953570358E1,1.222203064E1,-1.959425354E1,-3.695800781E1,4.357989383E1
3.954565058E1,1.214341736E1,-1.966384888E1,-3.691647339E1,4.355405314E1
3.955559758E1,1.232035828E1,-1.969485474E1,-3.700662231E1,4.369403422E1
3.956554458E1,1.217494965E1,-1.976240540E1,-3.695791626E1,4.364252101E1
3.957549158E1,1.215796280E1,-1.969569397E1,-3.694436646E1,4.359613094E1
3.958543858E1,1.216481781E1,-1.961911011E1,-3.688131714E1,4.351004284E1
3.959538558E1,1.217835236E1,-1.976268005E1,-3.685946655E1,4.356025785E1
3.960533258E1,1.217572021E1,-1.963778687E1,-3.676092529E1,4.341954012E1
3.961527958E1,1.202044296E1,-1.959805298E1,-3.683209229E1,4.341863369E1
3.962522758E1,1.209740448E1,-1.969403076E1,-3.689297485E1,4.353497027E1
3.963517358E1,1.217981720E1,-1.972842407E1,-3.663827515E1,4.335806579E1
3.964512158E1,1.232847977E1,-1.960432434E1,-3.654541016E1,4.326532040E1
3.965506858E1,1.232847977E1,-1.960432434E1,-3.654541016E1,4.326532040E1
3.966501558E1,1.228437805E1,-1.954655457E1,-3.635525513E1,4.306597630E1
3.967496258E1,1.223059845E1,-1.957131958E1,-3.653573608E1,4.321439690E1
3.968490958E1,1.212532043E1,-1.960736084E1,-3.681005859E1,4.343330989E1
3.969485658E1,1.214094543E1,-1.970663452E1,-3.688461304E1,4.354570793E1
3.970480358E1,1.197282028E1,-1.976029968E1,-3.671221924E1,4.337747008E1
3.971475058E1,1.213314819E1,-1.965733337E1,-3.681658936E1,4.346360883E1
3.972469758E1,1.209318924E1,-1.970909119E1,-3.684185791E1,4.349731021E1
3.973464458E1,1.219125748E1,-1.968743896E1,-3.652651978E1,4.324822145E1
3.974459158E1,1.211472702E1,-1.971925354E1,-3.649481201E1,4.321442901E1
3.975453858E1,1.218388367E1,-1.971485901E1,-3.673880005E1,4.343802615E1
3.976448558E1,1.215762329E1,-1.965055847E1,-3.669961548E1,4.336835285E1
3.977443258E1,1.216894531E1,-1.970365906E1,-3.661422729E1,4.332342381E1
3.978437958E1,1.219272232E1,-1.969723511E1,-3.658731079E1,4.330444388E1
3.979432658E1,1.209454346E1,-1.969952393E1,-3.679785156E1,4.345608247E1
3.980427358E1,1.206602097E1,-1.976164246E1,-3.661178589E1,4.331898245E1
3.981422058E1,1.219137573E1,-1.971650696E1,-3.667166138E1,4.338411042E1
3.982416758E1,1.218342972E1,-1.978376770E1,-3.678646851E1,4.350951263E1
3.983411458E1,1.211682129E1,-1.970208740E1,-3.691558838E1,4.356317564E1
3.984406158E1,1.228784561E1,-1.957031250E1,-3.664126587E1,4.331940265E1
3.985400958E1,1.226705170E1,-1.963679504E1,-3.677560425E1,4.345721280E1
3.986395658E1,1.220811462E1,-1.964099121E1,-3.667507935E1,4.335744508E1
3.987390358E1,1.223851776E1,-1.968811035E1,-3.665979004E1,4.337445345E1
3.988385058E1,1.223569870E1,-1.973870850E1,-3.682666016E1,4.353770589E1
3.989379758E1,1.217955399E1,-1.979516602E1,-3.672506714E1,4.346171521E1
3.990374458E1,1.202906799E1,-1.981910706E1,-3.688970947E1,4.357001430E1
3.991369158E1,1.218872833E1,-1.962252808E1,-3.663061523E1,4.330601204E1
3.992363858E1,1.215347672E1,-1.961865234E1,-3.692913818E1,4.354721303E1
3.993358558E1,1.221949768E1,-1.964608765E1,-3.684927368E1,4.351038789E1
3.994353258E1,1.224153900E1,-1.976976013E1,-3.659078979E1,4.335417616E1
3.995347958E1,1.217145538E1,-1.967251587E1,-3.680258179E1,4.346932520E1
3.996342658E1,1.221839142E1,-1.973954773E1,-3.675387573E1,4.347167141E1
3.997337358E1,1.214317703E1,-1.967823792E1,-3.693405151E1,4.357538247E1
3.998332058E1,1.218892670E1,-1.966935730E1,-3.687338257E1,4.353274506E1
3.999326758E1,1.214902496E1,-1.963435364E1,-3.680062866E1,4.344413563E1
4.000321458E1,1.204544067E1,-1.968757629E1,-3.692568970E1,4.354537703E1
4.001316158E1,1.217425156E1,-1.958779907E1,-3.676705933E1,4.340173873E1
4.002310858E1,1.202636719E1,-1.974790955E1,-3.689251709E1,4.353930703E1
4.003305558E1,1.210157013E1,-1.969471741E1,-3.678079224E1,4.344141539E1
4.004300258E1,1.223536301E1,-1.973286438E1,-3.666293335E1,4.339655201E1
4.005294958E1,1.220493317E1,-1.980067444E1,-3.658135986E1,4.335000567E1
4.006289658E1,1.214710999E1,-1.976252747E1,-3.685018921E1,4.354361282E1
4.007284458E1,1.216539764E1,-1.962562561E1,-3.672473145E1,4.338050230E1
4.008279158E1,1.219552231E1,-1.977816772E1,-3.670037842E1,4.343759269E1
4.009273858E1,1.225782394E1,-1.970864868E1,-3.693188477E1,4.361936718E1
4.010268558E1,1.211524582E1,-1.969177246E1,-3.685208130E1,4.350426393E1
4.011263258E1,1.215100098E1,-1.967970276E1,-3.707656860E1,4.369907854E1
4.012257958E1,1.205218124E1,-1.973767090E1,-3.700051880E1,4.363334868E1
4.013252658E1,1.207338715E1,-1.969868469E1,-3.700219727E1,4.362301524E1
4.014247358E1,1.209316254E1,-1.967523193E1,-3.684539795E1,4.348497076E1
4.015242058E1,1.208080292E1,-1.969697571E1,-3.673483276E1,4.339774867E1
4.016236758E1,1.206481934E1,-1.974754333E1,-3.673883057E1,4.341966150E1
4.017231458E1,1.212564468E1,-1.979071045E1,-3.667834473E1,4.340512010E1
4.018226158E1,1.205415726E1,-1.984544373E1,-3.696673584E1,4.365413958E1
4.019220858E1,1.212976074E1,-1.982792664E1,-3.688262939E1,4.359594157E1
4.020215558E1,1.205410385E1,-1.991754150E1,-3.698486328E1,4.370228817E1
4.021210258E1,1.209259796E1,-2.000521851E1,-3.687182617E1,4.365743073E1
4.022204958E1,1.220164490E1,-2.007504272E1,-3.713265991E1,4.393998078E1
4.023199658E1,1.209001160E1,-1.997489929E1,-3.715411377E1,4.388158101E1
4.024194358E1,1.211089706E1,-2.002322388E1,-3.695513916E1,4.374112061E1
4.025189058E1,1.211909103E1,-1.997451782E1,-3.713351440E1,4.387199131E1
4.026183758E1,1.201383209E1,-1.993319702E1,-3.683404541E1,4.357076321E1
4.027178458E1,1.213182068E1,-1.990734863E1,-3.693795776E1,4.367947260E1
4.028173258E1,1.216684341E1,-1.979629517E1,-3.690390015E1,4.360989827E1
4.029167958E1,1.216495514E1,-1.989508057E1,-3.688619995E1,4.363934132E1
4.030162658E1,1.209576797E1,-1.984657288E1,-3.678094482E1,4.350898712E1
4.031157358E1,1.211587524E1,-1.979415894E1,-3.687124634E1,4.356709730E1
4.032152058E1,1.224942398E1,-1.977606201E1,-3.675875854E1,4.350111891E1
4.033146758E1,1.210741806E1,-1.970864868E1,-3.681665039E1,4.347972115E1
4.034141458E1,1.213588333E1,-1.981120300E1,-3.684115601E1,4.355495614E1
4.035136496E1,1.204792404E1,-1.985662842E1,-3.677114868E1,4.349201698E1
4.036131196E1,1.213199234E1,-1.977398682E1,-3.674066162E1,4.345195058E1
4.037125896E1,1.202101135E1,-1.977220154E1,-3.653912354E1,4.324988111E1
4.038120596E1,1.210277557E1,-1.982945251E1,-3.635067749E1,4.313995964E1
4.039115296E1,1.210393906E1,-1.985099792E1,-3.652246094E1,4.329500678E1
4.040109996E1,1.216907120E1,-1.991523743E1,-3.658294678E1,4.339372040E1
4.041104696E1,1.206562042E1,-1.985813904E1,-3.653140259E1,4.329512972E1
4.042099396E1,1.206714630E1,-1.980177307E1,-3.670962524E1,4.342030426E1
4.043094096E1,1.199510956E1,-1.975463867E1,-3.672082520E1,4.338833260E1
4.044088796E1,1.213074875E1,-1.977371216E1,-3.670556641E1,4.342180746E1
4.045083496E1,1.211925888E1,-1.976390076E1,-3.654498291E1,4.327844712E1
4.046078196E1,1.208068848E1,-1.977015686E1,-3.672628784E1,4.342375335E1
4.047072896E1,1.211698532E1,-1.969595337E1,-3.688879395E1,4.353774260E1
4.048067596E1,1.206916809E1,-1.961572266E1,-3.671072388E1,4.333726620E1
4.049062296E1,1.201192856E1,-1.975531006E1,-3.683233643E1,4.348769607E1
4.050057096E1,1.198640060E1,-1.963415527E1,-3.686489868E1,4.345336129E1
4.051051796E1,1.201818085E1,-1.980828857E1,-3.690060425E1,4.357131581E1
4.052046496E1,1.196988678E1,-1.973994446E1,-3.674530029E1,4.339539941E1
4.053041196E1,1.199623489E1,-1.978273010E1,-3.670959473E1,4.339193942E1
4.054035896E1,1.219307327E1,-1.972961426E1,-3.682540894E1,4.352056362E1
4.055030596E1,1.214562225E1,-1.975407410E1,-3.676870728E1,4.347042004E1
4.056025296E1,1.215240860E1,-1.976690674E1,-3.708026123E1,4.374194108E1
4.057019996E1,1.217652130E1,-1.980474854E1,-3.662036133E1,4.337679794E1
4.058014696E1,1.208209610E1,-1.971336365E1,-3.666012573E1,4.334234155E1
4.059009396E1,1.204557037E1,-1.975045776E1,-3.668954468E1,4.337394421E1
4.060004096E1,1.203613663E1,-1.965458679E1,-3.649813843E1,4.316579057E1
4.060998796E1,1.208382797E1,-1.969177246E1,-3.675820923E1,4.341601947E1
4.061993496E1,1.222132111E1,-1.968844604E1,-3.651763916E1,4.324966551E1
4.062988196E1,1.205693436E1,-1.988079834E1,-3.666641235E1,4.341706581E1
4.063982896E1,1.212621689E1,-1.988932800E1,-3.680053711E1,4.355353069E1
4.064977596E1,1.215614319E1,-1.988922119E1,-3.675784302E1,4.352576203E1
4.065972296E1,1.214920425E1,-1.993556213E1,-3.664163208E1,4.344696771E1
4.066966996E1,1.214194489E1,-1.987661743E1,-3.686761475E1,4.360880373E1
4.067961696E1,1.213686752E1,-1.995703125E1,-3.691403198E1,4.368331955E1
4.068956396E1,1.225459290E1,-1.980685425E1,-3.659304810E1,4.337669525E1
4.069951096E1,1.225459290E1,-1.980685425E1,-3.659304810E1,4.337669525E1
4.070945896E1,1.210895538E1,-1.985209656E1,-3.661550903E1,4.337543129E1
4.071940596E1,1.201564407E1,-1.983419800E1,-3.677426147E1,4.347548067E1
4.072935296E1,1.199829865E1,-1.982888794E1,-3.677938843E1,4.347260494E1
4.073929996E1,1.200646210E1,-1.982426453E1,-3.669796753E1,4.340388712E1
4.074924696E1,1.210510635E1,-1.985539246E1,-3.681192017E1,4.354179229E1
4.075919396E1,1.195949936E1,-1.983335876E1,-3.674499512E1,4.343485249E1
4.076914096E1,1.202202988E1,-1.989309692E1,-3.697192383E1,4.367135971E1
4.077908796E1,1.204171753E1,-1.982490540E1,-3.673962402E1,4.344916349E1
4.078903496E1,1.196569061E1,-1.987841797E1,-3.666156006E1,4.338662511E1
4.079898196E1,1.201749420E1,-1.984458923E1,-3.674667358E1,4.345740338E1
4.080892896E1,1.201565933E1,-1.974742126E1,-3.694754028E1,4.358276550E1
4.081887596E1,1.196424484E1,-1.977278137E1,-3.692123413E1,4.355781867E1
4.082882296E1,1.203390503E1,-1.967611694E1,-3.668399048E1,4.333220056E1
4.083876996E1,1.196473312E1,-1.971531677E1,-3.681097412E1,4.343842044E1
4.084871696E1,1.200282288E1,-1.976670837E1,-3.682546997E1,4.348454617E1
4.085866396E1,1.197546005E1,-1.968582153E1,-3.690588379E1,4.350847585E1
4.086861096E1,1.198808289E1,-1.967118835E1,-3.675061035E1,4.337369184E1
4.087855796E1,1.215187073E1,-1.968534851E1,-3.682788086E1,4.349107629E1
4.088850496E1,1.201674271E1,-1.969084167E1,-3.683282471E1,4.346019244E1
4.089845196E1,1.222485733E1,-1.947721863E1,-3.676623535E1,4.336548448E1
4.090839996E1,1.215141296E1,-1.949954224E1,-3.689288330E1,4.346232648E1
4.091834696E1,1.211771774E1,-1.965086365E1,-3.691732788E1,4.354175724E1
4.092829396E1,1.214925003E1,-1.964482117E1,-3.708059692E1,4.368631300E1
4.093824096E1,1.209755325E1,-1.967361450E1,-3.687243652E1,4.350837250E1
4.094818796E1,1.209630966E1,-1.976962280E1,-3.677291870E1,4.346730085E1
4.095813496E1,1.221499252E1,-1.975752258E1,-3.673373413E1,4.346185643E1
4.096808196E1,1.210939789E1,-1.966053772E1,-3.655935669E1,4.324073106E1
4.097802896E1,1.217949677E1,-1.957614136E1,-3.637384033E1,4.306531914E1
4.098797596E1,1.209968567E1,-1.965402222E1,-3.635845947E1,4.306530573E1
4.099792296E1,1.207431793E1,-1.971406555E1,-3.680340576E1,4.346175571E1
4.100786996E1,1.196949005E1,-1.960536194E1,-3.655590820E1,4.317375746E1
4.101781696E1,1.207390976E1,-1.965014648E1,-3.700347900E1,4.360235099E1
4.102776396E1,1.220552826E1,-1.955006409E1,-3.682165527E1,4.343977697E1
4.103771096E1,1.196654129E1,-1.963427734E1,-3.670855713E1,4.331536822E1
4.104765796E1,1.208120346E1,-1.985768127E1,-3.665670776E1,4.340503665E1
4.105760496E1,1.214901733E1,-1.971508789E1,-3.642724609E1,4.316511984E1
4.106755196E1,1.200448227E1,-1.970896912E1,-3.663403320E1,4.329669095E1
4.107749896E1,1.207344437E1,-1.968955994E1,-3.660592651E1,4.328326103E1
4.108744596E1,1.197695923E1,-1.968934631E1,-3.664447021E1,4.328897213E1
4.109739296E1,1.200595474E1,-1.968952942E1,-3.651248169E1,4.318543547E1
4.110733996E1,1.195072937E1,-1.964144897E1,-3.632095337E1,4.298625483E1
4.111728696E1,1.207080841E1,-1.966337585E1,-3.659292603E1,4.325962322E1
4.112723496E1,1.205222702E1,-1.966958618E1,-3.648208618E1,4.316354259E1
4.113718196E1,1.193868256E1,-1.967666626E1,-3.660821533E1,4.324193296E1
4.114712896E1,1.194004440E1,-1.973103333E1,-3.668869019E1,4.333518575E1
4.115707596E1,1.212349319E1,-1.962864685E1,-3.674722290E1,4.338918362E1
4.116702296E1,1.213232422E1,-1.960757446E1,-3.663931274E1,4.329075543E1
4.117696996E1,1.207397079E1,-1.951121521E1,-3.667391968E1,4.326019734E1
4.118691696E1,1.197469711E1,-1.958758545E1,-3.655642700E1,4.316757151E1
4.119686396E1,1.200033188E1,-1.962187195E1,-3.649047852E1,4.313445081E1
4.120681096E1,1.197632217E1,-1.965901184E1,-3.638635254E1,4.305665675E1
4.121675796E1,1.204217911E1,-1.959506226E1,-3.662783813E1,4.325019155E1
4.122670496E1,1.202853394E1,-1.961529541E1,-3.667016602E1,4.329141391E1
4.123665196E1,1.199741364E1,-1.966432190E1,-3.677230835E1,4.339154470E1
4.124659896E1,1.197060013E1,-1.971704102E1,-3.672546387E1,4.336838330E1
4.125654596E1,1.205065918E1,-1.962817383E1,-3.650762939E1,4.316584991E1
4.126649296E1,1.203111267E1,-1.971740723E1,-3.683627319E1,4.347913112E1
4.127643996E1,1.207088089E1,-1.956236267E1,-3.674371338E1,4.334158132E1
4.128638696E1,1.193154907E1,-1.960104370E1,-3.677005005E1,4.334281207E1
4.129633396E1,1.194674683E1,-1.970581055E1,-3.656802368E1,4.322342056E1
4.130628096E1,1.200735474E1,-1.955525208E1,-3.672073364E1,4.330123244E1
4.131622796E1,1.197251511E1,-1.968290710E1,-3.678717041E1,4.340568922E1
4.132617596E1,1.210036850E1,-1.959611511E1,-3.651959229E1,4.317530852E1
4.133612296E1,1.209529877E1,-1.953723145E1,-3.665173340E1,4.325909414E1
4.134606996E1,1.221490097E1,-1.952592468E1,-3.643215942E1,4.310183036E1
4.135601350E1,1.210527802E1,-1.961067200E1,-3.664721680E1,4.329127754E1
4.136596050E1,1.196562576E1,-1.970291138E1,-3.669253540E1,4.333270209E1
4.137590750E1,1.218218994E1,-1.954292297E1,-3.648364258E1,4.314380333E1
4.138585450E1,1.207319641E1,-1.962318420E1,-3.663510132E1,4.327773190E1
4.139580150E1,1.205012131E1,-1.956793213E1,-3.647067261E1,4.310706847E1
4.140574850E1,1.209832001E1,-1.954397583E1,-3.668853760E1,4.329416969E1
4.141569550E1,1.203263474E1,-1.955450439E1,-3.665866089E1,4.325529284E1
4.142564250E1,1.207920837E1,-1.966950989E1,-3.679809570E1,4.343842471E1
4.143558950E1,1.203099442E1,-1.970552063E1,-3.679162598E1,4.343588507E1
4.144553650E1,1.207059860E1,-1.958354187E1,-3.674896240E1,4.335551523E1
4.145548350E1,1.209800339E1,-1.960693359E1,-3.666302490E1,4.330093447E1
4.146543050E1,1.206305695E1,-1.959286499E1,-3.687017822E1,4.346041582E1
4.147537750E1,1.207486343E1,-1.967301941E1,-3.676107788E1,4.340745174E1
4.148532450E1,1.212078857E1,-1.973402405E1,-3.650640869E1,4.323266238E1
4.149527150E1,1.211985397E1,-1.969239807E1,-3.644393921E1,4.316065462E1
4.150521850E1,1.208009338E1,-1.960139465E1,-3.646566772E1,4.312642173E1
4.151516650E1,1.216468430E1,-1.977270508E1,-3.652890015E1,4.328163532E1
4.152511350E1,1.221067810E1,-1.981498718E1,-3.636126709E1,4.317263162E1
4.153506050E1,1.211083221E1,-1.982301331E1,-3.638336182E1,4.316680589E1
4.154500750E1,1.204818344E1,-1.963456726E1,-3.665756226E1,4.329493996E1
4.155495450E1,1.217150497E1,-1.963047791E1,-3.644918823E1,4.315141387E1
4.156490150E1,1.218138885E1,-1.967826843E1,-3.639053345E1,4.312645832E1
4.157484850E1,1.213832092E1,-1.964160156E1,-3.626058960E1,4.298792511E1
4.158479550E1,1.204711151E1,-1.975885010E1,-3.669616699E1,4.338379565E1
4.159474250E1,1.208092499E1,-1.968156433E1,-3.652282715E1,4.321145249E1
4.160468950E1,1.213444519E1,-1.958245850E1,-3.657601929E1,4.322641123E1
4.161463650E1,1.206877899E1,-1.970462036E1,-3.678817749E1,4.344303734E1
4.162458350E1,1.211448288E1,-1.973355103E1,-3.662414551E1,4.333014846E1
4.163453050E1,1.214856720E1,-1.969073486E1,-3.665219116E1,4.334392508E1
4.164447750E1,1.210374451E1,-1.978901672E1,-3.654989624E1,4.328973007E1
4.165442450E1,1.213741302E1,-1.970542908E1,-3.645657349E1,4.318220097E1
4.166437150E1,1.209503555E1,-1.967726135E1,-3.647113037E1,4.316975619E1
4.167431850E1,1.209363937E1,-1.966481018E1,-3.643850708E1,4.313612953E1
4.168426550E1,1.226528931E1,-1.966781616E1,-3.646002197E1,4.320409143E1
4.169421250E1,1.225517273E1,-1.948092651E1,-3.652886963E1,4.317469250E1
4.170415950E1,1.224990463E1,-1.958779907E1,-3.688681030E1,4.352446221E1
4.171410750E1,1.214950562E1,-1.964460754E1,-3.696484375E1,4.358808055E1
4.172405450E1,1.220689392E1,-1.974307251E1,-3.695913696E1,4.364372780E1
4.173400150E1,1.211194992E1,-1.983969116E1,-3.699707031E1,4.369320185E1
4.174394850E1,1.211194992E1,-1.983969116E1,-3.699707031E1,4.369320185E1
4.175389550E1,1.214810944E1,-1.976751709E1,-3.673022461E1,4.344468546E1
4.176384250E1,1.212790298E1,-1.974436951E1,-3.653591919E1,4.326429878E1
4.177378950E1,1.211734772E1,-1.977299500E1,-3.655859375E1,4.329355869E1
4.178373650E1,1.206346512E1,-1.975241089E1,-3.669085693E1,4.338091642E1
4.179368350E1,1.212857819E1,-1.981076050E1,-3.696859741E1,4.366057529E1
4.180363050E1,1.212156677E1,-1.992457581E1,-3.658956909E1,4.339029463E1
4.181357750E1,1.198538208E1,-1.977128601E1,-3.651718140E1,4.322103274E1
4.182352450E1,1.211978149E1,-1.981433105E1,-3.644717407E1,4.321913137E1
4.183347150E1,1.220111847E1,-1.979058838E1,-3.659982300E1,4.335990918E1
4.184341850E1,1.205469894E1,-1.982949829E1,-3.670703125E1,4.342730607E1
4.185336550E1,1.211190414E1,-1.984800720E1,-3.656225586E1,4.332943763E1
4.186331250E1,1.207977295E1,-1.980531311E1,-3.654397583E1,4.328548846E1
4.187325950E1,1.207374954E1,-1.977471924E1,-3.671948242E1,4.341814527E1
4.188320650E1,1.196415329E1,-1.981375122E1,-3.690661621E1,4.356402210E1
4.189315350E1,1.212754822E1,-1.988186646E1,-3.709707642E1,4.380135977E1
4.190310050E1,1.204021072E1,-1.978936768E1,-3.703390503E1,4.368175671E1
4.191304850E1,1.213527679E1,-1.985743713E1,-3.688873291E1,4.361606777E1
4.192299550E1,1.208428574E1,-1.983903503E1,-3.671185303E1,4.344395730E1
4.193294250E1,1.211977005E1,-1.988650513E1,-3.662390137E1,4.340129104E1
4.194288950E1,1.214794540E1,-1.986424255E1,-3.695373535E1,4.367767469E1
4.195283650E1,1.209318542E1,-1.987718201E1,-3.670346069E1,4.345677767E1
4.196278350E1,1.213293457E1,-1.979167175E1,-3.678515625E1,4.349788607E1
4.197273050E1,1.214200974E1,-1.989535522E1,-3.707379150E1,4.379177521E1
4.198267750E1,1.221308899E1,-1.977432251E1,-3.703771973E1,4.372614842E1
4.199262450E1,1.217942810E1,-1.982409668E1,-3.694534302E1,4.366109995E1
4.200257150E1,1.220542145E1,-1.979052734E1,-3.680532837E1,4.353469285E1
4.201251850E1,1.218212509E1,-1.984295654E1,-3.686926270E1,4.360607329E1
4.202246550E1,1.213092422E1,-1.977307129E1,-3.688671875E1,4.357480569E1
4.203241250E1,1.204581070E1,-1.980876160E1,-3.688156128E1,4.356303655E1
4.204235950E1,1.215355301E1,-1.985902405E1,-3.663442993E1,4.340704025E1
4.205230650E1,1.209758759E1,-1.974314880E1,-3.685159302E1,4.352221798E1
4.206225350E1,1.221063232E1,-1.964840698E1,-3.697198486E1,4.361292358E1
4.207220050E1,1.205807495E1,-1.961808777E1,-3.705993652E1,4.363147298E1
4.208214750E1,1.210753632E1,-1.962043762E1,-3.694277954E1,4.354679056E1
4.209209450E1,1.216118622E1,-1.968836975E1,-3.651632690E1,4.323156814E1
4.210204150E1,1.213049698E1,-1.976470947E1,-3.682403564E1,4.351783886E1
4.211198950E1,1.192913055E1,-1.974911499E1,-3.666458130E1,4.332000947E1
4.212193650E1,1.189310455E1,-1.970085144E1,-3.668630981E1,4.330652158E1
4.213188350E1,1.181520462E1,-1.974328613E1,-3.681262207E1,4.341158315E1
4.214183050E1,1.197364044E1,-1.972856140E1,-3.682659912E1,4.346012659E1
4.215177750E1,1.181365204E1,-1.974829102E1,-3.692486572E1,4.350865524E1
4.216172450E1,1.201690674E1,-1.961027527E1,-3.676269531E1,4.336432532E1
4.217167150E1,1.202057648E1,-1.966847229E1,-3.701272583E1,4.360372615E1
4.218161850E1,1.199392700E1,-1.959875488E1,-3.673437500E1,4.332874086E1
4.219156550E1,1.200148392E1,-1.964938354E1,-3.655337524E1,4.320049921E1
4.220151250E1,1.192472076E1,-1.977619934E1,-3.675158691E1,4.340479428E1
4.221145950E1,1.200251770E1,-1.978475952E1,-3.680615234E1,4.347631529E1
4.222140650E1,1.191048813E1,-1.979359436E1,-3.695120239E1,4.357794698E1
4.223135350E1,1.196693039E1,-1.972610474E1,-3.693899536E1,4.355245124E1
4.224130050E1,1.204607773E1,-1.969470215E1,-3.685903931E1,4.349227587E1
4.225124750E1,1.208050156E1,-1.973863220E1,-3.677447510E1,4.345013392E1
4.226119450E1,1.213149643E1,-1.972264099E1,-3.660379028E1,4.331273758E1
4.227114150E1,1.204226303E1,-1.975161743E1,-3.667800903E1,4.336379638E1
4.228108850E1,1.203907013E1,-1.962394714E1,-3.646154785E1,4.312172286E1
4.229103550E1,1.215210342E1,-1.969676208E1,-3.640435791E1,4.313830466E1
4.230098350E1,1.213070679E1,-1.974641418E1,-3.678213501E1,4.347413457E1
4.231093050E1,1.202899551E1,-1.979328918E1,-3.673001099E1,4.342308990E1
4.232087750E1,1.209059525E1,-1.969970703E1,-3.648376465E1,4.318942039E1
4.233082450E1,1.187644577E1,-1.962899780E1,-3.661917114E1,4.321239653E1
4.234077150E1,1.199446487E1,-1.974783325E1,-3.667413330E1,4.334554371E1
4.235071850E1,1.208966446E1,-1.975288391E1,-3.685382080E1,4.352631982E1
4.236066600E1,1.199044800E1,-1.970513916E1,-3.684655762E1,4.347104969E1
4.237061300E1,1.196145630E1,-1.964402771E1,-3.688278198E1,4.346612323E1
4.238056000E1,1.201553726E1,-1.957301331E1,-3.670425415E1,4.329755488E1
4.239050700E1,1.200426102E1,-1.969445801E1,-3.656048584E1,4.322780452E1
4.240045400E1,1.204195404E1,-1.971806335E1,-3.665298462E1,4.332726579E1
4.241040100E1,1.205970001E1,-1.971672058E1,-3.676730347E1,4.342833222E1
4.242034800E1,1.195977402E1,-1.974510193E1,-3.698840332E1,4.360100027E1
4.243029500E1,1.188192749E1,-1.966891479E1,-3.691403198E1,4.348209019E1
4.244024200E1,1.180451584E1,-1.972665405E1,-3.695941162E1,4.352568876E1
4.245018900E1,1.180809021E1,-1.980070496E1,-3.693164062E1,4.353670854E1
4.246013600E1,1.179742813E1,-1.977798462E1,-3.682977295E1,4.343708279E1
4.247008300E1,1.186031342E1,-1.979603577E1,-3.686212158E1,4.348983874E1
4.248003000E1,1.189137650E1,-1.981529236E1,-3.693765259E1,4.357110080E1
4.248997800E1,1.212637711E1,-1.974890137E1,-3.659701538E1,4.331754450E1
4.249992500E1,1.189755630E1,-1.977925110E1,-3.673989868E1,4.338883238E1
4.250987200E1,1.174740601E1,-1.980474854E1,-3.692449951E1,4.351606918E1
4.251981900E1,1.187893677E1,-1.978764343E1,-3.674188232E1,4.338923701E1
4.252976600E1,1.188541412E1,-1.988708496E1,-3.671548462E1,4.341412245E1
4.253971300E1,1.182845306E1,-1.992263794E1,-3.677005005E1,4.346102144E1
4.254966000E1,1.198019409E1,-2.001690674E1,-3.662057495E1,4.341967429E1
4.255960700E1,1.203782272E1,-1.984651184E1,-3.685372925E1,4.355445520E1
4.256955400E1,1.190337753E1,-1.982453918E1,-3.674945068E1,4.341917636E1
4.257950100E1,1.193405533E1,-1.982562256E1,-3.663305664E1,4.332964142E1
4.258944800E1,1.200781631E1,-1.973390198E1,-3.650546265E1,4.320027017E1
4.259939500E1,1.207160950E1,-1.975035095E1,-3.641384888E1,4.314821559E1
4.260934200E1,1.190255737E1,-1.980776978E1,-3.662252808E1,4.330390488E1
4.261928900E1,1.191749191E1,-1.983100891E1,-3.651382446E1,4.322678458E1
4.262923600E1,1.188286209E1,-1.978408813E1,-3.674209595E1,4.338887149E1
4.263918300E1,1.191963959E1,-1.990228271E1,-3.658688354E1,4.332180413E1
4.264913000E1,1.185153198E1,-1.979939270E1,-3.652725220E1,4.320549635E1
4.265907700E1,1.190625763E1,-1.978186035E1,-3.648828125E1,4.317957432E1
4.266902400E1,1.178670120E1,-1.986824036E1,-3.648413086E1,4.318292608E1
4.267897200E1,1.176566696E1,-1.967710876E1,-3.642367554E1,4.303839760E1
4.268891900E1,1.188349915E1,-1.976052856E1,-3.644195557E1,4.312438019E1
4.269886600E1,1.186247635E1,-1.971310425E1,-3.669000244E1,4.330682514E1
4.270881300E1,1.185546875E1,-1.970767212E1,-3.674777222E1,4.335139263E1
4.271876000E1,1.197224045E1,-1.958917236E1,-3.674459839E1,4.332707844E1
4.272870700E1,1.200319290E1,-1.973133850E1,-3.671609497E1,4.337596096E1
4.273865400E1,1.186563873E1,-1.973617554E1,-3.668786621E1,4.331638875E1
4.274860100E1,1.184056091E1,-1.975694275E1,-3.647192383E1,4.313625966E1
4.275854800E1,1.178245926E1,-1.977128601E1,-3.677389526E1,4.338259409E1
4.276849500E1,1.184530258E1,-1.971046448E1,-3.664590454E1,4.326356345E1
4.277844200E1,1.187007523E1,-1.966683960E1,-3.666143799E1,4.326366028E1
4.278838900E1,1.187007523E1,-1.966683960E1,-3.666143799E1,4.326366028E1
