"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.626311313E1,-1.179799271E1,-4.125558472E1,-2.209997559E1,4.826618716E1
2.627305913E1,-1.192861557E1,-4.123791504E1,-2.204708862E1,4.825900561E1
2.628300513E1,-1.202224350E1,-4.119378662E1,-2.216433716E1,4.829824258E1
2.629295113E1,-1.187205887E1,-4.127015686E1,-2.208773804E1,4.829119796E1
2.630289713E1,-1.179828262E1,-4.123239136E1,-2.207266235E1,4.823392990E1
2.631284313E1,-1.198022842E1,-4.122966003E1,-2.205032349E1,4.826621495E1
2.632278913E1,-1.194176865E1,-4.120468140E1,-2.225189209E1,4.832782127E1
2.633273513E1,-1.186613083E1,-4.123434448E1,-2.222216797E1,4.832081306E1
2.634268112E1,-1.184865189E1,-4.121939087E1,-2.213476562E1,4.826361553E1
2.635262813E1,-1.188908005E1,-4.121913147E1,-2.218637085E1,4.829701932E1
2.636257412E1,-1.197510910E1,-4.123951721E1,-2.210940552E1,4.830038126E1
2.637252013E1,-1.181757736E1,-4.114715576E1,-2.201895142E1,4.814122748E1
2.638246613E1,-1.186719894E1,-4.110815430E1,-2.209100342E1,4.815312235E1
2.639241213E1,-1.196212387E1,-4.109248352E1,-2.216323853E1,4.819640807E1
2.640235813E1,-1.191737747E1,-4.115885925E1,-2.197393799E1,4.815526484E1
2.641230413E1,-1.188663101E1,-4.129672241E1,-2.208987427E1,4.831846256E1
2.642225013E1,-1.187681198E1,-4.118194580E1,-2.197192383E1,4.816406087E1
2.643219712E1,-1.188332748E1,-4.121629333E1,-2.208218384E1,4.824540550E1
2.644214313E1,-1.195463181E1,-4.123257446E1,-2.213354492E1,4.830043715E1
2.645208912E1,-1.190207291E1,-4.122500610E1,-2.217385864E1,4.829948731E1
2.646203513E1,-1.180270767E1,-4.126325989E1,-2.209005737E1,4.826936046E1
2.647198112E1,-1.177049637E1,-4.128421021E1,-2.207366943E1,4.827191191E1
2.648192713E1,-1.184660721E1,-4.133586121E1,-2.210379028E1,4.834845467E1
2.649187312E1,-1.186493301E1,-4.131681824E1,-2.211318970E1,4.834096879E1
2.650181913E1,-1.184598923E1,-4.132002258E1,-2.200921631E1,4.829158653E1
2.651176613E1,-1.186661148E1,-4.121318054E1,-2.199114990E1,4.819702680E1
2.652171213E1,-1.180282211E1,-4.132946777E1,-2.217630005E1,4.836548149E1
2.653165813E1,-1.191563034E1,-4.141241455E1,-2.202337646E1,4.839420871E1
2.654160413E1,-1.190121841E1,-4.143449402E1,-2.205123901E1,4.842224113E1
2.655155013E1,-1.199501419E1,-4.130580139E1,-2.205688477E1,4.833793293E1
2.656149612E1,-1.207195663E1,-4.137376404E1,-2.193280029E1,4.835874498E1
2.657144213E1,-1.201350021E1,-4.136598206E1,-2.223809814E1,4.847681578E1
2.658138812E1,-1.194993973E1,-4.135580444E1,-2.216281128E1,4.841790810E1
2.659133413E1,-1.194993973E1,-4.135580444E1,-2.216281128E1,4.841790810E1
2.660128113E1,-1.203496933E1,-4.125184631E1,-2.209381104E1,4.831864854E1
2.661122713E1,-1.182462692E1,-4.139039612E1,-2.216381836E1,4.841716160E1
2.662117313E1,-1.183545303E1,-4.138755798E1,-2.210119629E1,4.838874644E1
2.663111913E1,-1.182527542E1,-4.132473755E1,-2.203002930E1,4.830003378E1
2.664106513E1,-1.176262283E1,-4.132771301E1,-2.206820679E1,4.830470898E1
2.665101113E1,-1.191888809E1,-4.143634033E1,-2.210797119E1,4.845402546E1
2.666095713E1,-1.185269547E1,-4.138862610E1,-2.213909912E1,4.841120191E1
2.667090312E1,-1.199005508E1,-4.132531738E1,-2.208752441E1,4.836736516E1
2.668085013E1,-1.186629868E1,-4.136587524E1,-2.215603638E1,4.840283697E1
2.669079612E1,-1.191267014E1,-4.128686523E1,-2.235293579E1,4.843728615E1
2.670074213E1,-1.207540512E1,-4.127799988E1,-2.236294556E1,4.847463271E1
2.671068813E1,-1.195634079E1,-4.129156494E1,-2.219143677E1,4.837775611E1
2.672063413E1,-1.192112350E1,-4.135552979E1,-2.226617432E1,4.845797714E1
2.673058013E1,-1.177737808E1,-4.132315063E1,-2.213076782E1,4.833301457E1
2.674052613E1,-1.188521957E1,-4.118386841E1,-2.224215698E1,4.829164533E1
2.675047213E1,-1.185517502E1,-4.126321411E1,-2.229959106E1,4.837840195E1
2.676041912E1,-1.170250320E1,-4.127227783E1,-2.234371948E1,4.836932188E1
2.677036513E1,-1.172841263E1,-4.126821899E1,-2.219085693E1,4.830171522E1
2.678031112E1,-1.175110245E1,-4.114498901E1,-2.249594116E1,4.834320943E1
2.679025713E1,-1.173330307E1,-4.120419312E1,-2.251202393E1,4.839676800E1
2.680020312E1,-1.176576614E1,-4.127172852E1,-2.233892822E1,4.838198572E1
2.681014913E1,-1.179745102E1,-4.136492920E1,-2.236196899E1,4.847983989E1
2.682009513E1,-1.176223373E1,-4.132952881E1,-2.209982300E1,4.832061952E1
2.683004113E1,-1.181344986E1,-4.127508545E1,-2.214068604E1,4.830528185E1
2.683998713E1,-1.179930496E1,-4.128804016E1,-2.204098511E1,4.826728584E1
2.684993413E1,-1.176157761E1,-4.129577637E1,-2.226525879E1,4.836752632E1
2.685988013E1,-1.167750168E1,-4.125361633E1,-2.213705444E1,4.825219255E1
2.686982612E1,-1.175425339E1,-4.128388977E1,-2.229095459E1,4.836743412E1
2.687977213E1,-1.194106674E1,-4.124151611E1,-2.222280884E1,4.834568191E1
2.688971812E1,-1.192900467E1,-4.125300598E1,-2.213348389E1,4.831151792E1
2.689966413E1,-1.187124252E1,-4.135829163E1,-2.220739746E1,4.842110271E1
2.690961012E1,-1.185685349E1,-4.129481506E1,-2.217770386E1,4.834973913E1
2.691955613E1,-1.192834091E1,-4.117990112E1,-2.212429810E1,4.824473173E1
2.692950313E1,-1.203196335E1,-4.141227722E1,-2.209951782E1,4.845754363E1
2.693944913E1,-1.182620621E1,-4.126274109E1,-2.215695190E1,4.830531516E1
2.694939513E1,-1.188861465E1,-4.122930908E1,-2.225128174E1,4.833543860E1
2.695934113E1,-1.179198074E1,-4.123251343E1,-2.213012695E1,4.825881777E1
2.696928713E1,-1.181824875E1,-4.119702148E1,-2.223217773E1,4.828183209E1
2.697923313E1,-1.198384476E1,-4.120933533E1,-2.213912964E1,4.829040189E1
2.698917913E1,-1.185674667E1,-4.127786255E1,-2.213052368E1,4.831360530E1
2.699912512E1,-1.183644485E1,-4.135470581E1,-2.222561646E1,4.841788044E1
2.700907213E1,-1.174515915E1,-4.137968445E1,-2.190142822E1,4.826903362E1
2.701901813E1,-1.188554764E1,-4.134031677E1,-2.181860352E1,4.823214170E1
2.702896413E1,-1.193915176E1,-4.138191223E1,-2.176541138E1,4.825701127E1
2.703891013E1,-1.188927078E1,-4.136907959E1,-2.190808105E1,4.829823518E1
2.704885613E1,-1.188631821E1,-4.152551270E1,-2.172921753E1,4.835092201E1
2.705880213E1,-1.185572433E1,-4.141755676E1,-2.187207031E1,4.831521155E1
2.706874813E1,-1.180628586E1,-4.133535767E1,-2.175106812E1,4.817789061E1
2.707869413E1,-1.186917496E1,-4.144990540E1,-2.180987549E1,4.831813987E1
2.708864013E1,-1.194597244E1,-4.145788574E1,-2.185638428E1,4.836490547E1
2.709858713E1,-1.192579269E1,-4.140333557E1,-2.204803467E1,4.840017108E1
2.710853312E1,-1.188723373E1,-4.138601685E1,-2.174224854E1,4.823726866E1
2.711847913E1,-1.193645096E1,-4.152532959E1,-2.191204834E1,4.844553356E1
2.712842512E1,-1.178817368E1,-4.150018311E1,-2.207952881E1,4.846371662E1
2.713837113E1,-1.184802628E1,-4.141189575E1,-2.219180298E1,4.845407058E1
2.714831713E1,-1.185409164E1,-4.135273743E1,-2.215158081E1,4.838657783E1
2.715826313E1,-1.176185989E1,-4.130404663E1,-2.214605713E1,4.831990752E1
2.716820913E1,-1.188413620E1,-4.126997375E1,-2.206195068E1,4.828222338E1
2.717815613E1,-1.202859116E1,-4.129150391E1,-2.216503906E1,4.838351224E1
2.718810213E1,-1.189360428E1,-4.132443237E1,-2.207571411E1,4.833739429E1
2.719804883E1,-1.195866013E1,-4.130879211E1,-2.215563965E1,4.837662893E1
2.720799483E1,-1.203704453E1,-4.130496216E1,-2.217630005E1,4.840225846E1
2.721794083E1,-1.199505997E1,-4.135653687E1,-2.223208618E1,4.846143065E1
2.722788683E1,-1.188266373E1,-4.141764832E1,-2.236288452E1,4.854603890E1
2.723783283E1,-1.188054276E1,-4.153936768E1,-2.214318848E1,4.854881213E1
2.724777883E1,-1.192332840E1,-4.139044189E1,-2.219760132E1,4.845686685E1
2.725772483E1,-1.175542068E1,-4.128880310E1,-2.227468872E1,4.836441806E1
2.726767183E1,-1.174803543E1,-4.124789429E1,-2.240243530E1,4.838671540E1
2.727761783E1,-1.173585892E1,-4.138983154E1,-2.226156616E1,4.843992019E1
2.728756383E1,-1.167369461E1,-4.132350159E1,-2.213317871E1,4.830925925E1
2.729750983E1,-1.192056656E1,-4.135275269E1,-2.216616821E1,4.840959693E1
2.730745583E1,-1.187884903E1,-4.132450867E1,-2.210720825E1,4.834822362E1
2.731740183E1,-1.187482834E1,-4.143963623E1,-2.229202271E1,4.853029235E1
2.732734783E1,-1.183441544E1,-4.135305786E1,-2.222213745E1,4.841437985E1
2.733729383E1,-1.182375717E1,-4.122605896E1,-2.227096558E1,4.832582207E1
2.734724083E1,-1.188340378E1,-4.139059448E1,-2.175537109E1,4.824616843E1
2.735718683E1,-1.189841080E1,-4.128460693E1,-2.203201294E1,4.828457873E1
2.736713283E1,-1.183334732E1,-4.134132385E1,-2.223547363E1,4.841022056E1
2.737707883E1,-1.190758896E1,-4.134115601E1,-2.236685181E1,4.848874008E1
2.738702483E1,-1.195908737E1,-4.133680725E1,-2.235791016E1,4.849358258E1
2.739697083E1,-1.175081253E1,-4.136616516E1,-2.245758057E1,4.851375207E1
2.740691683E1,-1.173515701E1,-4.141763306E1,-2.245669556E1,4.855344904E1
2.741686283E1,-1.163553238E1,-4.134262085E1,-2.234753418E1,4.841497905E1
2.742680983E1,-1.178132248E1,-4.138740540E1,-2.232373047E1,4.847747752E1
2.743675583E1,-1.175152206E1,-4.133009338E1,-2.224319458E1,4.838423912E1
2.744670183E1,-1.165479660E1,-4.133567810E1,-2.222561646E1,4.835752883E1
2.745664783E1,-1.176710129E1,-4.132421875E1,-2.223913574E1,4.838114185E1
2.746659383E1,-1.177189255E1,-4.139074707E1,-2.225640869E1,4.844707551E1
2.747653983E1,-1.193320084E1,-4.146194458E1,-2.227169800E1,4.855432692E1
2.748648583E1,-1.198730850E1,-4.146380615E1,-2.229235840E1,4.857871992E1
2.749643183E1,-1.184614944E1,-4.154895020E1,-2.233007812E1,4.863413316E1
2.750637883E1,-1.177535629E1,-4.150321960E1,-2.215246582E1,4.849647405E1
2.751632483E1,-1.185978317E1,-4.143733215E1,-2.236117554E1,4.855645296E1
2.752627083E1,-1.179040909E1,-4.136927795E1,-2.234695435E1,4.847491386E1
2.753621683E1,-1.197967911E1,-4.140998840E1,-2.238394165E1,4.857304494E1
2.754616283E1,-1.203710556E1,-4.141679382E1,-2.242669678E1,4.861274986E1
2.755610883E1,-1.193043137E1,-4.139955139E1,-2.235668945E1,4.853946447E1
2.756605483E1,-1.189554214E1,-4.147843933E1,-2.231051636E1,4.857699036E1
2.757600083E1,-1.195804977E1,-4.153691101E1,-2.243402100E1,4.869902698E1
2.758594783E1,-1.186000443E1,-4.139973450E1,-2.217907715E1,4.844078018E1
2.759589383E1,-1.186000443E1,-4.139973450E1,-2.217907715E1,4.844078018E1
2.760583983E1,-1.191788864E1,-4.148020935E1,-2.219570923E1,4.853136456E1
2.761578583E1,-1.188986588E1,-4.145631409E1,-2.219680786E1,4.850456852E1
2.762573183E1,-1.196951675E1,-4.137770081E1,-2.225198364E1,4.848230844E1
2.763567783E1,-1.187344742E1,-4.134481812E1,-2.238549805E1,4.849209483E1
2.764562383E1,-1.166538620E1,-4.130552673E1,-2.201559448E1,4.823809878E1
2.765556983E1,-1.155919266E1,-4.132287598E1,-2.208120728E1,4.825738004E1
2.766551583E1,-1.156422806E1,-4.129568481E1,-2.237948608E1,4.837257852E1
2.767546283E1,-1.163943100E1,-4.137145996E1,-2.224826050E1,4.839482564E1
2.768540883E1,-1.166747665E1,-4.152713013E1,-2.252661133E1,4.866293010E1
2.769535483E1,-1.185122299E1,-4.151219177E1,-2.242657471E1,4.864837927E1
2.770530083E1,-1.167234421E1,-4.136238098E1,-2.237353516E1,4.845271154E1
2.771524683E1,-1.173881912E1,-4.142021179E1,-2.212286377E1,4.840304660E1
2.772519283E1,-1.177733994E1,-4.143040466E1,-2.221194458E1,4.846188862E1
2.773513883E1,-1.177621841E1,-4.126184082E1,-2.217538452E1,4.830079199E1
2.774508483E1,-1.168906021E1,-4.127600098E1,-2.229888916E1,4.834855575E1
2.775503183E1,-1.176055527E1,-4.130654907E1,-2.231338501E1,4.839864468E1
2.776497783E1,-1.175655746E1,-4.124237061E1,-2.224661255E1,4.831212629E1
2.777492383E1,-1.186420059E1,-4.129237366E1,-2.240933228E1,4.845614049E1
2.778486983E1,-1.191045761E1,-4.123597717E1,-2.231118774E1,4.837410374E1
2.779481583E1,-1.172819138E1,-4.120065308E1,-2.238339233E1,4.833281017E1
2.780476183E1,-1.183253860E1,-4.122811890E1,-2.239691162E1,4.838789526E1
2.781470783E1,-1.182337570E1,-4.126222229E1,-2.226202393E1,4.835246540E1
2.782465383E1,-1.176997757E1,-4.125802612E1,-2.251571655E1,4.845322057E1
2.783460083E1,-1.180977249E1,-4.129133606E1,-2.274169922E1,4.859660526E1
2.784454683E1,-1.182274246E1,-4.133363342E1,-2.237893677E1,4.846713631E1
2.785449283E1,-1.180395126E1,-4.121226501E1,-2.231875610E1,4.833126242E1
2.786443883E1,-1.184013748E1,-4.129188538E1,-2.229663086E1,4.839781401E1
2.787438483E1,-1.176810837E1,-4.121525574E1,-2.219070435E1,4.826606509E1
2.788433083E1,-1.179724503E1,-4.129501343E1,-2.230609131E1,4.839436779E1
2.789427683E1,-1.168728256E1,-4.127024841E1,-2.212286377E1,4.826227387E1
2.790422283E1,-1.190191269E1,-4.140812683E1,-2.220980835E1,4.847230220E1
2.791416983E1,-1.182639694E1,-4.130154419E1,-2.220455933E1,4.836035227E1
2.792411583E1,-1.175058365E1,-4.120913696E1,-2.209362793E1,4.821200660E1
2.793406183E1,-1.183870316E1,-4.122166443E1,-2.235107422E1,4.836270288E1
2.794400783E1,-1.182310867E1,-4.111506653E1,-2.218255615E1,4.819025204E1
2.795395383E1,-1.194270706E1,-4.121044922E1,-2.215258789E1,4.828733299E1
2.796389983E1,-1.208512497E1,-4.123022461E1,-2.230776978E1,4.841093120E1
2.797384583E1,-1.191780472E1,-4.132914734E1,-2.234500122E1,4.847093530E1
2.798379183E1,-1.181239700E1,-4.139096069E1,-2.240118408E1,4.852378178E1
2.799373883E1,-1.181788254E1,-4.117161560E1,-2.241281128E1,4.834354547E1
2.800368483E1,-1.187178421E1,-4.118865967E1,-2.237411499E1,4.835334494E1
2.801363083E1,-1.199251938E1,-4.102017212E1,-2.258193970E1,4.833651872E1
2.802357683E1,-1.194217300E1,-4.100138855E1,-2.236566162E1,4.820738718E1
2.803352283E1,-1.195635605E1,-4.116964722E1,-2.250103760E1,4.841684619E1
2.804346883E1,-1.190830612E1,-4.120556641E1,-2.237515259E1,4.837720446E1
2.805341483E1,-1.196995163E1,-4.118992615E1,-2.228103638E1,4.833564254E1
2.806336083E1,-1.197835922E1,-4.124024963E1,-2.233117676E1,4.840372646E1
2.807330783E1,-1.190887833E1,-4.116963196E1,-2.219589233E1,4.826404060E1
2.808325383E1,-1.187019730E1,-4.140278625E1,-2.233804321E1,4.851886714E1
2.809319983E1,-1.186823654E1,-4.119752502E1,-2.244915771E1,4.839479093E1
2.810314583E1,-1.190184402E1,-4.106727600E1,-2.255563354E1,4.834182096E1
2.811309183E1,-1.180482101E1,-4.127865601E1,-2.264550781E1,4.853967722E1
2.812303783E1,-1.180682755E1,-4.123115540E1,-2.247189331E1,4.841895642E1
2.813298383E1,-1.190353775E1,-4.138677979E1,-2.253988647E1,4.860664805E1
2.814293083E1,-1.192116928E1,-4.125303650E1,-2.232537842E1,4.839782866E1
2.815287683E1,-1.192837143E1,-4.112419128E1,-2.234088135E1,4.829699921E1
2.816282283E1,-1.197858810E1,-4.126596069E1,-2.229403687E1,4.840857532E1
2.817276883E1,-1.189278793E1,-4.125627136E1,-2.231457520E1,4.838862054E1
2.818271483E1,-1.206711960E1,-4.109883118E1,-2.243585205E1,4.835387013E1
2.819266083E1,-1.188743973E1,-4.121566772E1,-2.251968384E1,4.844768983E1
2.820260658E1,-1.191263199E1,-4.111308289E1,-2.240573120E1,4.831369553E1
2.821255258E1,-1.197837448E1,-4.118498230E1,-2.241348267E1,4.839471487E1
2.822249958E1,-1.199568558E1,-4.131771851E1,-2.230731201E1,4.846304266E1
2.823244558E1,-1.190237045E1,-4.140419006E1,-2.254620361E1,4.862411618E1
2.824239158E1,-1.182099533E1,-4.133732605E1,-2.245678711E1,4.850585267E1
2.825233758E1,-1.179479599E1,-4.116677856E1,-2.252249146E1,4.838474441E1
2.826228358E1,-1.186083603E1,-4.111137390E1,-2.232986450E1,4.826434858E1
2.827222958E1,-1.185221481E1,-4.129682922E1,-2.261441040E1,4.855218489E1
2.828217558E1,-1.189782333E1,-4.128318787E1,-2.222393799E1,4.837109902E1
2.829212158E1,-1.177781296E1,-4.126547241E1,-2.223831177E1,4.833320393E1
2.830206858E1,-1.197475052E1,-4.123080444E1,-2.210119629E1,4.828909569E1
2.831201458E1,-1.198031235E1,-4.125587463E1,-2.222900391E1,4.837048367E1
2.832196058E1,-1.189859390E1,-4.125198364E1,-2.227062988E1,4.836614153E1
2.833190658E1,-1.180839920E1,-4.120968628E1,-2.232162476E1,4.833147491E1
2.834185258E1,-1.193903732E1,-4.126531982E1,-2.206655884E1,4.829389456E1
2.835179858E1,-1.191230392E1,-4.122235107E1,-2.223291016E1,4.832688182E1
2.836174458E1,-1.195412064E1,-4.117588806E1,-2.217633057E1,4.827156922E1
2.837169158E1,-1.189428329E1,-4.120097351E1,-2.225732422E1,4.831544965E1
2.838163758E1,-1.204132462E1,-4.106994629E1,-2.227899170E1,4.825025863E1
2.839158358E1,-1.194915390E1,-4.109692383E1,-2.245770264E1,4.833309254E1
2.840152958E1,-1.187774277E1,-4.099099731E1,-2.230548096E1,4.815472059E1
2.841147558E1,-1.189965439E1,-4.108859253E1,-2.255966187E1,4.836127122E1
2.842142158E1,-1.192860031E1,-4.122181702E1,-2.242553711E1,4.841935995E1
2.843136758E1,-1.202440262E1,-4.121719360E1,-2.239416504E1,4.842460051E1
2.844131358E1,-1.183945084E1,-4.124386597E1,-2.212918091E1,4.827970302E1
2.845126058E1,-1.173720932E1,-4.121528625E1,-2.230972290E1,4.831341056E1
2.846120658E1,-1.180984116E1,-4.109288025E1,-2.216714478E1,4.816097448E1
2.847115258E1,-1.192132950E1,-4.107217407E1,-2.227847290E1,4.822211043E1
2.848109858E1,-1.189959335E1,-4.115991211E1,-2.222406006E1,4.826642241E1
2.849104458E1,-1.178624344E1,-4.111347961E1,-2.216052246E1,4.816972593E1
2.850099058E1,-1.180553818E1,-4.108103943E1,-2.211682129E1,4.812666949E1
2.851093658E1,-1.195123672E1,-4.106248474E1,-2.225900269E1,4.821226932E1
2.852088358E1,-1.192219162E1,-4.106431580E1,-2.231774902E1,4.823379112E1
2.853082958E1,-1.195234299E1,-4.121578979E1,-2.233819580E1,4.837969432E1
2.854077558E1,-1.189741135E1,-4.107189941E1,-2.224536133E1,4.820067861E1
2.855072158E1,-1.194163132E1,-4.119233704E1,-2.232046509E1,4.834888159E1
2.856066758E1,-1.193519211E1,-4.116700745E1,-2.240725708E1,4.836586071E1
2.857061358E1,-1.184221268E1,-4.109535217E1,-2.227920532E1,4.822270172E1
2.858055958E1,-1.193154526E1,-4.111805725E1,-2.213806152E1,4.819906817E1
2.859050658E1,-1.190414810E1,-4.112060547E1,-2.238165283E1,4.830684547E1
2.860045258E1,-1.190414810E1,-4.112060547E1,-2.238165283E1,4.830684547E1
2.861039858E1,-1.193229294E1,-4.115127563E1,-2.206762695E1,4.819530330E1
2.862034458E1,-1.187733078E1,-4.107072449E1,-2.216064453E1,4.815568048E1
2.863029058E1,-1.201751328E1,-4.100941467E1,-2.241290283E1,4.825485396E1
2.864023658E1,-1.202521896E1,-4.107376099E1,-2.233331299E1,4.827459582E1
2.865018258E1,-1.195266342E1,-4.112915039E1,-2.246618652E1,4.836530483E1
2.866012958E1,-1.197143936E1,-4.103436279E1,-2.216088867E1,4.814809733E1
2.867007558E1,-1.194036484E1,-4.100323486E1,-2.217758179E1,4.812154108E1
2.868002158E1,-1.212610245E1,-4.102404785E1,-2.218606567E1,4.818958780E1
2.868996758E1,-1.194471359E1,-4.101771545E1,-2.213372803E1,4.811476988E1
2.869991358E1,-1.199354935E1,-4.112960815E1,-2.202584839E1,4.817289580E1
2.870985958E1,-1.202333450E1,-4.118873596E1,-2.208508301E1,4.825788468E1
2.871980558E1,-1.189666367E1,-4.107408142E1,-2.222640991E1,4.819361025E1
2.872975258E1,-1.189450455E1,-4.115780640E1,-2.202517700E1,4.817211525E1
2.873969858E1,-1.192497635E1,-4.108613586E1,-2.213705444E1,4.816974985E1
2.874964458E1,-1.197429276E1,-4.106074524E1,-2.209628296E1,4.814160578E1
2.875959058E1,-1.201211166E1,-4.117471313E1,-2.215524292E1,4.827527957E1
2.876953658E1,-1.195257950E1,-4.117823792E1,-2.231036377E1,4.833491250E1
2.877948258E1,-1.197621536E1,-4.099407959E1,-2.218759155E1,4.812726374E1
2.878942858E1,-1.189404678E1,-4.119447327E1,-2.211914062E1,4.824634036E1
2.879937558E1,-1.202000809E1,-4.119165039E1,-2.215643311E1,4.829223731E1
2.880932158E1,-1.215360641E1,-4.110781860E1,-2.215588379E1,4.825397482E1
2.881926758E1,-1.202001572E1,-4.109437561E1,-2.212103271E1,4.819303449E1
2.882921358E1,-1.199462509E1,-4.102519226E1,-2.214968872E1,4.814089884E1
2.883915958E1,-1.197073746E1,-4.102906799E1,-2.213098145E1,4.812965110E1
2.884910558E1,-1.201767349E1,-4.103472900E1,-2.230673218E1,4.822720976E1
2.885905158E1,-1.199390030E1,-4.115019226E1,-2.225912476E1,4.829762523E1
2.886899858E1,-1.210520554E1,-4.112109375E1,-2.224334717E1,4.829334163E1
2.887894458E1,-1.196076584E1,-4.109906006E1,-2.190878296E1,4.808521007E1
2.888889058E1,-1.204365921E1,-4.101036072E1,-2.215344238E1,4.814223118E1
2.889883658E1,-1.207339859E1,-4.110238647E1,-2.218792725E1,4.824393478E1
2.890878258E1,-1.203322220E1,-4.101245117E1,-2.211160278E1,4.812216293E1
2.891872858E1,-1.203249741E1,-4.110182190E1,-2.220297241E1,4.824015694E1
2.892867458E1,-1.189760971E1,-4.106765747E1,-2.212475586E1,4.814156654E1
2.893862158E1,-1.189725113E1,-4.113626099E1,-2.214910889E1,4.821119763E1
2.894856758E1,-1.188340378E1,-4.106211853E1,-2.232717896E1,4.822671235E1
2.895851358E1,-1.184745407E1,-4.116842651E1,-2.227978516E1,4.828654405E1
2.896845958E1,-1.199041367E1,-4.108917236E1,-2.234838867E1,4.828602884E1
2.897840558E1,-1.192715836E1,-4.110026550E1,-2.228396606E1,4.825001632E1
2.898835158E1,-1.192480850E1,-4.109272766E1,-2.252639771E1,4.835547454E1
2.899829758E1,-1.187595749E1,-4.116079712E1,-2.255249023E1,4.841347335E1
2.900824458E1,-1.182170486E1,-4.122891235E1,-2.242459106E1,4.839874176E1
2.901819058E1,-1.194424057E1,-4.126580811E1,-2.250909424E1,4.849939304E1
2.902813658E1,-1.206273270E1,-4.135250854E1,-2.247595215E1,4.858711669E1
2.903808258E1,-1.197902298E1,-4.119950867E1,-2.237295532E1,4.838848660E1
2.904802858E1,-1.207746506E1,-4.119085693E1,-2.216998291E1,4.831211028E1
2.905797458E1,-1.192025375E1,-4.117771912E1,-2.218206787E1,4.826739206E1
2.906792158E1,-1.199664688E1,-4.114091492E1,-2.217129517E1,4.824998182E1
2.907786758E1,-1.203873062E1,-4.127513123E1,-2.211114502E1,4.834739111E1
2.908781358E1,-1.200897598E1,-4.129798889E1,-2.245471191E1,4.851755845E1
2.909775958E1,-1.194792557E1,-4.126933289E1,-2.227493286E1,4.839507616E1
2.910770558E1,-1.188692093E1,-4.123776245E1,-2.225534058E1,4.834410125E1
2.911765158E1,-1.210866165E1,-4.126663208E1,-2.208139038E1,4.834400078E1
2.912759758E1,-1.212032700E1,-4.138624573E1,-2.210528564E1,4.845995579E1
2.913754458E1,-1.199532700E1,-4.131639099E1,-2.218536377E1,4.840580957E1
2.914749058E1,-1.204273605E1,-4.118998718E1,-2.227322388E1,4.835017102E1
2.915743658E1,-1.207511520E1,-4.100924683E1,-2.228924561E1,4.821179526E1
2.916738258E1,-1.205735397E1,-4.116925049E1,-2.212509155E1,4.826807068E1
2.917732858E1,-1.212218094E1,-4.117071533E1,-2.215475464E1,4.829915346E1
2.918727458E1,-1.215979385E1,-4.115975952E1,-2.247015381E1,4.844475413E1
2.919722021E1,-1.208470535E1,-4.129293823E1,-2.250073242E1,4.855337075E1
2.920716721E1,-1.191415787E1,-4.103974915E1,-2.252850342E1,4.830881528E1
2.921711321E1,-1.197105789E1,-4.119238281E1,-2.227392578E1,4.833473284E1
2.922705921E1,-1.207366562E1,-4.113517761E1,-2.237551880E1,4.835845407E1
2.923700521E1,-1.209507370E1,-4.119438171E1,-2.246609497E1,4.845609679E1
2.924695121E1,-1.195621109E1,-4.118194580E1,-2.220999146E1,4.829272579E1
2.925689721E1,-1.199496078E1,-4.116119385E1,-2.217535400E1,4.826871956E1
2.926684421E1,-1.208722305E1,-4.122308350E1,-2.242416382E1,4.845912398E1
2.927679021E1,-1.226560593E1,-4.132823181E1,-2.227685547E1,4.852552033E1
2.928673621E1,-1.213647079E1,-4.119673157E1,-2.220791626E1,4.834931395E1
2.929668221E1,-1.221677780E1,-4.132199097E1,-2.230441284E1,4.852054647E1
2.930662821E1,-1.219021988E1,-4.128875732E1,-2.230691528E1,4.848671376E1
2.931657421E1,-1.214516068E1,-4.121923828E1,-2.244210815E1,4.847864221E1
2.932652021E1,-1.205841446E1,-4.107180786E1,-2.209219360E1,4.817015444E1
2.933646721E1,-1.200551987E1,-4.115806580E1,-2.221936035E1,4.828891034E1
2.934641321E1,-1.211531448E1,-4.102233887E1,-2.227471924E1,4.822630245E1
2.935635921E1,-1.198711014E1,-4.123878479E1,-2.249722290E1,4.848147294E1
2.936630521E1,-1.216144180E1,-4.126968384E1,-2.243206787E1,4.852097629E1
2.937625121E1,-1.205324936E1,-4.121414185E1,-2.266760254E1,4.855622013E1
2.938619721E1,-1.196199417E1,-4.117742920E1,-2.232400513E1,4.834285040E1
2.939614421E1,-1.209003067E1,-4.120616150E1,-2.245904541E1,4.846158590E1
2.940609021E1,-1.201741409E1,-4.119679260E1,-2.260452271E1,4.850317937E1
2.941603621E1,-1.212965012E1,-4.115983582E1,-2.261614990E1,4.850516192E1
2.942598221E1,-1.196100998E1,-4.112796021E1,-2.236801147E1,4.832083203E1
2.943592821E1,-1.208266068E1,-4.116090393E1,-2.244030762E1,4.841258212E1
2.944587421E1,-1.202973557E1,-4.113787842E1,-2.241909790E1,4.836998583E1
2.945582121E1,-1.198972702E1,-4.121775818E1,-2.248788452E1,4.845990191E1
2.946576721E1,-1.210765457E1,-4.117736816E1,-2.233581543E1,4.838449751E1
2.947571321E1,-1.219733810E1,-4.126257324E1,-2.245068359E1,4.853254785E1
